"id","timestampStart","timestampEnd","bikeNumber","stationStart","stationEnd","startLocationLat","startLocationLon","endLocationLat","endLocationLon","distanceInMeters","timeInMinutes"
"279","2022-10-12","2022-10-12","996","11","26","46.06005","14.51302","46.051439","14.49273","1839","24"
"280","2022-10-12","2022-10-12","996","26","4","46.051439","14.49273","46.052431","14.503257","822","8"
"281","2022-10-12","2022-10-12","996","4","30","46.052431","14.503257","46.07589","14.52011","2915","21"
"282","2022-10-12","2022-10-12","996","30","45","46.07589","14.52011","46.062475","14.524321","1526","17"
"283","2022-10-13","2022-10-13","996","45","13","46.062475","14.524321","46.047565","14.495687","2767","18"
"284","2022-10-13","2022-10-13","996","13","16","46.047565","14.495687","46.05257","14.51928","1909","17"
"285","2022-10-13","2022-10-13","996","16","8","46.05257","14.51928","46.05682","14.50551","1166","11"
"286","2022-10-13","2022-10-13","996","8","30","46.05682","14.50551","46.07589","14.52011","2402","18"
"287","2022-10-13","2022-10-13","996","30","42","46.07589","14.52011","46.08929","14.513751","1569","11"
"288","2022-10-13","2022-10-13","996","42","30","46.08929","14.513751","46.07589","14.52011","1569","11"
"289","2022-10-13","2022-10-13","996","30","67","46.07589","14.52011","46.07984","14.479952","3137","90"
"290","2022-10-13","2022-10-13","996","67","4","46.07984","14.479952","46.052431","14.503257","3540","23"
"291","2022-10-13","2022-10-13","996","4","20","46.052431","14.503257","46.06342","14.494588","1394","8"
"292","2022-10-13","2022-10-13","996","20","23","46.06342","14.494588","46.04081","14.49951","2542","18"
"293","2022-10-13","2022-10-13","996","23","3","46.04081","14.49951","46.050388","14.504623","1136","12"
"294","2022-10-13","2022-10-13","996","3","78","46.050388","14.504623","46.039384","14.485458","1923","18"
"295","2022-10-13","2022-10-13","996","78","4","46.039384","14.485458","46.052431","14.503257","2000","26"
"296","2022-10-13","2022-10-13","996","4","67","46.052431","14.503257","46.07984","14.479952","3540","36"
"297","2022-10-13","2022-10-13","996","67","21","46.07984","14.479952","46.06928","14.48971","1396","14"
"298","2022-10-13","2022-10-13","996","21","7","46.06928","14.48971","46.054168","14.50706","2150","14"
"299","2022-10-13","2022-10-13","996","7","58","46.054168","14.50706","46.074315","14.475483","3314","26"
"300","2022-10-14","2022-10-14","996","58","7","46.074315","14.475483","46.054168","14.50706","3314","17"
"301","2022-10-14","2022-10-14","996","7","5","46.054168","14.50706","46.046498","14.505148","865","5"
"302","2022-10-14","2022-10-14","996","5","29","46.046498","14.505148","46.074193","14.511134","3113","20"
"303","2022-10-14","2022-10-14","996","29","53","46.074193","14.511134","46.053241","14.486206","3024","21"
"304","2022-10-14","2022-10-14","996","53","3","46.053241","14.486206","46.050388","14.504623","1460","83"
"305","2022-10-14","2022-10-14","996","3","22","46.050388","14.504623","46.040213","14.512044","1268","8"
"306","2022-10-14","2022-10-14","996","22","83","46.040213","14.512044","46.021586","14.536745","2818","18"
"307","2022-10-14","2022-10-14","996","83","14","46.021586","14.536745","46.046377","14.501256","3891","20"
"308","2022-10-14","2022-10-14","996","14","74","46.046377","14.501256","46.051512","14.539272","2997","23"
"309","2022-10-12","2022-10-12","1216","11","12","46.06005","14.51302","46.06361","14.51315","396","3"
"310","2022-10-12","2022-10-12","1216","12","4","46.06361","14.51315","46.052431","14.503257","1459","23"
"311","2022-10-12","2022-10-12","1216","4","59","46.052431","14.503257","46.063797","14.506854","1294","9"
"312","2022-10-12","2022-10-12","1216","59","19","46.063797","14.506854","46.05952","14.4982","821","9"
"313","2022-10-12","2022-10-12","1216","19","2","46.05952","14.4982","46.051093","14.507186","1167","23"
"314","2022-10-12","2022-10-12","1216","2","26","46.051093","14.507186","46.051439","14.49273","1119","12"
"315","2022-10-12","2022-10-12","1216","26","8","46.051439","14.49273","46.05682","14.50551","1156","11"
"316","2022-10-12","2022-10-12","1216","8","14","46.05682","14.50551","46.046377","14.501256","1207","30"
"317","2022-10-12","2022-10-12","1216","14","20","46.046377","14.501256","46.06342","14.494588","1963","21"
"318","2022-10-12","2022-10-12","1216","20","24","46.06342","14.494588","46.05441","14.52978","2902","24"
"319","2022-10-13","2022-10-13","1216","24","8","46.05441","14.52978","46.05682","14.50551","1897","30"
"320","2022-10-13","2022-10-13","1216","8","17","46.05682","14.50551","46.053144","14.513479","740","21"
"321","2022-10-13","2022-10-13","1216","17","57","46.053144","14.513479","46.051863","14.530349","1313","12"
"322","2022-10-13","2022-10-13","1216","57","11","46.051863","14.530349","46.06005","14.51302","1621","42"
"323","2022-10-13","2022-10-13","1216","11","30","46.06005","14.51302","46.07589","14.52011","1844","60"
"324","2022-10-13","2022-10-13","1216","30","34","46.07589","14.52011","46.068805","14.546257","2171","20"
"325","2022-10-13","2022-10-13","1216","34","35","46.068805","14.546257","46.065297","14.543996","427","47"
"326","2022-10-13","2022-10-13","1216","35","77","46.065297","14.543996","46.068727","14.516858","2134","17"
"327","2022-10-13","2022-10-13","1216","77","9","46.068727","14.516858","46.057421","14.510265","1356","12"
"328","2022-10-13","2022-10-13","1216","9","5","46.057421","14.510265","46.046498","14.505148","1277","11"
"329","2022-10-13","2022-10-13","1216","5","15","46.046498","14.505148","46.049877","14.516308","942","12"
"330","2022-10-13","2022-10-13","1216","15","45","46.049877","14.516308","46.062475","14.524321","1531","8"
"331","2022-10-14","2022-10-14","1216","45","57","46.062475","14.524321","46.051863","14.530349","1268","11"
"332","2022-10-14","2022-10-14","1216","57","4","46.051863","14.530349","46.052431","14.503257","2098","17"
"333","2022-10-14","2022-10-14","1216","4","9","46.052431","14.503257","46.057421","14.510265","776","9"
"334","2022-10-14","2022-10-14","1216","9","24","46.057421","14.510265","46.05441","14.52978","1547","12"
"335","2022-10-14","2022-10-14","1216","24","20","46.05441","14.52978","46.06342","14.494588","2902","23"
"336","2022-10-14","2022-10-14","1216","20","39","46.06342","14.494588","46.037003","14.465229","3713","27"
"337","2022-10-14","2022-10-14","1216","39","53","46.037003","14.465229","46.053241","14.486206","2428","65"
"338","2022-10-14","2022-10-14","1216","53","9","46.053241","14.486206","46.057421","14.510265","1919","14"
"339","2022-10-14","2022-10-14","1216","9","14","46.057421","14.510265","46.046377","14.501256","1412","20"
"340","2022-10-14","2022-10-14","1216","14","24","46.046377","14.501256","46.05441","14.52978","2381","27"
"341","2022-10-14","2022-10-14","1216","24","8","46.05441","14.52978","46.05682","14.50551","1897","12"
"342","2022-10-14","2022-10-14","1216","8","51","46.05682","14.50551","46.047689","14.547416","3398","21"
"343","2022-10-12","2022-10-12","1224","11","30","46.06005","14.51302","46.07589","14.52011","1844","15"
"344","2022-10-12","2022-10-12","1224","30","15","46.07589","14.52011","46.049877","14.516308","2906","24"
"345","2022-10-12","2022-10-12","1224","15","28","46.049877","14.516308","46.06942","14.51052","2218","20"
"346","2022-10-12","2022-10-12","1224","28","44","46.06942","14.51052","46.064546","14.518013","793","11"
"347","2022-10-12","2022-10-12","1224","44","29","46.064546","14.518013","46.074193","14.511134","1197","18"
"348","2022-10-12","2022-10-12","1224","29","21","46.074193","14.511134","46.06928","14.48971","1745","15"
"349","2022-10-13","2022-10-13","1224","21","77","46.06928","14.48971","46.068727","14.516858","2101","14"
"350","2022-10-13","2022-10-13","1224","77","8","46.068727","14.516858","46.05682","14.50551","1588","17"
"351","2022-10-13","2022-10-13","1224","8","64","46.05682","14.50551","46.042867","14.495239","1743","11"
"352","2022-10-13","2022-10-13","1224","64","3","46.042867","14.495239","46.050388","14.504623","1107","12"
"353","2022-10-13","2022-10-13","1224","3","26","46.050388","14.504623","46.051439","14.49273","928","9"
"354","2022-10-13","2022-10-13","1224","26","34","46.051439","14.49273","46.068805","14.546257","4570","35"
"355","2022-10-13","2022-10-13","1224","34","11","46.068805","14.546257","46.06005","14.51302","2750","17"
"356","2022-10-13","2022-10-13","1224","11","21","46.06005","14.51302","46.06928","14.48971","2075","18"
"357","2022-10-13","2022-10-13","1224","21","44","46.06928","14.48971","46.064546","14.518013","2252","18"
"358","2022-10-13","2022-10-13","1224","44","3","46.064546","14.518013","46.050388","14.504623","1884","32"
"359","2022-10-13","2022-10-13","1224","3","28","46.050388","14.504623","46.06942","14.51052","2164","20"
"360","2022-10-14","2022-10-14","1224","28","82","46.06942","14.51052","46.075207","14.504734","784","12"
"361","2022-10-14","2022-10-14","1224","82","9","46.075207","14.504734","46.057421","14.510265","2023","21"
"362","2022-10-14","2022-10-14","1224","9","24","46.057421","14.510265","46.05441","14.52978","1547","12"
"363","2022-10-14","2022-10-14","1224","24","13","46.05441","14.52978","46.047565","14.495687","2746","21"
"364","2022-10-14","2022-10-14","1224","13","29","46.047565","14.495687","46.074193","14.511134","3192","18"
"365","2022-10-14","2022-10-14","1224","29","62","46.074193","14.511134","46.077302","14.482581","2236","84"
"366","2022-10-14","2022-10-14","1224","62","8","46.077302","14.482581","46.05682","14.50551","2886","26"
"367","2022-10-14","2022-10-14","1224","8","46","46.05682","14.50551","46.059433","14.52051","1197","9"
"368","2022-10-14","2022-10-14","1224","46","59","46.059433","14.52051","46.063797","14.506854","1163","8"
"369","2022-10-14","2022-10-14","1224","59","46","46.063797","14.506854","46.059433","14.52051","1163","9"
"370","2022-10-14","2022-10-14","1224","46","70","46.059433","14.52051","46.05722","14.583537","4883","54"
"371","2022-10-14","2022-10-14","1224","70","27","46.05722","14.583537","46.065136","14.509112","5826","26"
"372","2022-10-14","2022-10-14","1224","27","5","46.065136","14.509112","46.046498","14.505148","2094","18"
"373","2022-10-14","2022-10-14","1224","5","17","46.046498","14.505148","46.053144","14.513479","981","8"
"374","2022-10-14","2022-10-14","1224","17","1","46.053144","14.513479","46.051367","14.506542","572","9"
"375","2022-10-14","2022-10-14","1224","1","46","46.051367","14.506542","46.059433","14.52051","1404","11"
"376","2022-10-15","2022-10-15","1224","46","19","46.059433","14.52051","46.05952","14.4982","1726","14"
"377","2022-10-12","2022-10-12","133","19","21","46.05952","14.4982","46.06928","14.48971","1268","8"
"378","2022-10-12","2022-10-12","133","21","4","46.06928","14.48971","46.052431","14.503257","2146","11"
"379","2022-10-12","2022-10-12","133","4","62","46.052431","14.503257","46.077302","14.482581","3194","21"
"380","2022-10-12","2022-10-12","133","62","4","46.077302","14.482581","46.052431","14.503257","3194","23"
"381","2022-10-12","2022-10-12","133","4","65","46.052431","14.503257","46.046189","14.469037","2738","18"
"382","2022-10-13","2022-10-13","133","65","78","46.046189","14.469037","46.039384","14.485458","1479","29"
"383","2022-10-13","2022-10-13","133","78","75","46.039384","14.485458","46.045617","14.462281","1923","18"
"384","2022-10-13","2022-10-13","133","75","9","46.045617","14.462281","46.057421","14.510265","3939","24"
"385","2022-10-13","2022-10-13","133","9","15","46.057421","14.510265","46.049877","14.516308","960","8"
"386","2022-10-13","2022-10-13","133","15","9","46.049877","14.516308","46.057421","14.510265","960","21"
"387","2022-10-13","2022-10-13","133","9","24","46.057421","14.510265","46.05441","14.52978","1547","14"
"388","2022-10-13","2022-10-13","133","24","28","46.05441","14.52978","46.06942","14.51052","2237","18"
"389","2022-10-13","2022-10-13","133","28","19","46.06942","14.51052","46.05952","14.4982","1456","29"
"390","2022-10-13","2022-10-13","133","19","42","46.05952","14.4982","46.08929","14.513751","3521","27"
"391","2022-10-14","2022-10-14","133","42","21","46.08929","14.513751","46.06928","14.48971","2899","23"
"392","2022-10-14","2022-10-14","133","21","82","46.06928","14.48971","46.075207","14.504734","1336","11"
"393","2022-10-14","2022-10-14","133","82","26","46.075207","14.504734","46.051439","14.49273","2800","93"
"394","2022-10-14","2022-10-14","133","26","8","46.051439","14.49273","46.05682","14.50551","1156","14"
"395","2022-10-14","2022-10-14","133","8","17","46.05682","14.50551","46.053144","14.513479","740","15"
"396","2022-10-14","2022-10-14","133","17","10","46.053144","14.513479","46.05763","14.514264","502","9"
"397","2022-10-14","2022-10-14","133","10","25","46.05763","14.514264","46.055801","14.534156","1553","77"
"398","2022-10-15","2022-10-15","133","25","16","46.055801","14.534156","46.05257","14.51928","1206","9"
"399","2022-10-12","2022-10-12","265","19","4","46.05952","14.4982","46.052431","14.503257","880","6"
"400","2022-10-12","2022-10-12","265","4","10","46.052431","14.503257","46.05763","14.514264","1029","11"
"401","2022-10-12","2022-10-12","265","10","17","46.05763","14.514264","46.053144","14.513479","502","18"
"402","2022-10-12","2022-10-12","265","17","78","46.053144","14.513479","46.039384","14.485458","2654","18"
"403","2022-10-13","2022-10-13","265","78","13","46.039384","14.485458","46.047565","14.495687","1206","12"
"404","2022-10-13","2022-10-13","265","13","14","46.047565","14.495687","46.046377","14.501256","451","15"
"405","2022-10-13","2022-10-13","265","14","60","46.046377","14.501256","46.073264","14.485942","3215","38"
"406","2022-10-13","2022-10-13","265","60","26","46.073264","14.485942","46.051439","14.49273","2482","14"
"407","2022-10-13","2022-10-13","265","26","15","46.051439","14.49273","46.049877","14.516308","1833","21"
"408","2022-10-13","2022-10-13","265","15","4","46.049877","14.516308","46.052431","14.503257","1049","12"
"409","2022-10-13","2022-10-13","265","4","10","46.052431","14.503257","46.05763","14.514264","1029","8"
"410","2022-10-13","2022-10-13","265","10","4","46.05763","14.514264","46.052431","14.503257","1029","41"
"411","2022-10-13","2022-10-13","265","4","26","46.052431","14.503257","46.051439","14.49273","822","15"
"412","2022-10-13","2022-10-13","265","26","21","46.051439","14.49273","46.06928","14.48971","1997","26"
"413","2022-10-13","2022-10-13","265","21","1","46.06928","14.48971","46.051367","14.506542","2379","153"
"414","2022-10-13","2022-10-13","265","1","16","46.051367","14.506542","46.05257","14.51928","995","27"
"415","2022-10-13","2022-10-13","265","16","24","46.05257","14.51928","46.05441","14.52978","838","12"
"416","2022-10-14","2022-10-14","265","24","12","46.05441","14.52978","46.06361","14.51315","1644","14"
"417","2022-10-14","2022-10-14","265","12","41","46.06361","14.51315","46.041753","14.477016","3704","60"
"418","2022-10-14","2022-10-14","265","41","18","46.041753","14.477016","46.044629","14.486699","815","6"
"419","2022-10-14","2022-10-14","265","18","6","46.044629","14.486699","46.045748","14.506196","1514","14"
"420","2022-10-14","2022-10-14","265","6","23","46.045748","14.506196","46.04081","14.49951","754","9"
